day,medal_date,medal_type,medal_code,name,gender,country,country_code,nationality,team,team_gender,discipline,event,event_type,birth_date
1,2024-07-27,Gold Medal,1,EVENEPOEL Remco,Male,Belgium,BEL,Belgium,,,Cycling Road,Men's Individual Time Trial,ATH,2000-01-25
1,2024-07-27,Silver Medal,2,GANNA Filippo,Male,Italy,ITA,Italy,,,Cycling Road,Men's Individual Time Trial,ATH,1996-07-25
1,2024-07-27,Bronze Medal,3,van AERT Wout,Male,Belgium,BEL,Belgium,,,Cycling Road,Men's Individual Time Trial,ATH,1994-09-15
1,2024-07-27,Gold Medal,1,BROWN Grace,Female,Australia,AUS,Australia,,,Cycling Road,Women's Individual Time Trial,ATH,1992-07-07
1,2024-07-27,Silver Medal,2,HENDERSON Anna,Female,Great Britain,GBR,Great Britain,,,Cycling Road,Women's Individual Time Trial,ATH,1998-11-14
1,2024-07-27,Bronze Medal,3,DYGERT Chloe,Female,United States,USA,United States,,,Cycling Road,Women's Individual Time Trial,ATH,1997-01-01
1,2024-07-27,Gold Medal,1,OH Sanguk,Male,Korea,KOR,Korea,,,Fencing,Men's Sabre Individual,HATH,1996-09-30
1,2024-07-27,Silver Medal,2,FERJANI Fares,Male,Tunisia,TUN,Tunisia,,,Fencing,Men's Sabre Individual,HATH,1997-07-22
1,2024-07-27,Bronze Medal,3,SAMELE Luigi,Male,Italy,ITA,Italy,,,Fencing,Men's Sabre Individual,HATH,1987-07-25
1,2024-07-27,Gold Medal,1,KONG Man Wai Vivian,Female,"Hong Kong, China",HKG,"Hong Kong, China",,,Fencing,Women's Épée Individual,HATH,1994-02-08
1,2024-07-27,Silver Medal,2,MALLO-BRETON Auriane,Female,France,FRA,France,,,Fencing,Women's Épée Individual,HATH,1993-10-11
1,2024-07-27,Bronze Medal,3,MUHARI Eszter,Female,Hungary,HUN,Hungary,,,Fencing,Women's Épée Individual,HATH,2002-09-30
1,2024-07-27,Gold Medal,1,SMETOV Yeldos,Male,Kazakhstan,KAZ,Kazakhstan,,,Judo,Men -60 kg,HATH,1992-09-09
1,2024-07-27,Silver Medal,2,MKHEIDZE Luka,Male,France,FRA,France,,,Judo,Men -60 kg,HATH,1996-01-05
1,2024-07-27,Bronze Medal,3,NAGAYAMA Ryuju,Male,Japan,JPN,Japan,,,Judo,Men -60 kg,HATH,1996-04-15
1,2024-07-27,Bronze Medal,3,GARRIGOS Francisco,Male,Spain,ESP,Spain,,,Judo,Men -60 kg,HATH,1994-12-09
1,2024-07-27,Gold Medal,1,TSUNODA Natsumi,Female,Japan,JPN,Japan,,,Judo,Women -48 kg,HATH,1992-08-06
1,2024-07-27,Silver Medal,2,BAVUUDORJ Baasankhuu,Female,Mongolia,MGL,Mongolia,,,Judo,Women -48 kg,HATH,1999-11-26
1,2024-07-27,Bronze Medal,3,BOUKLI Shirine,Female,France,FRA,France,,,Judo,Women -48 kg,HATH,1999-01-24
1,2024-07-27,Bronze Medal,3,BABULFATH Tara,Female,Sweden,SWE,Sweden,,,Judo,Women -48 kg,HATH,2006-01-03
1,2024-07-27,Gold Medal,1,MAERTENS Lukas,Male,Germany,GER,Germany,,,Swimming,Men's 400m Freestyle,ATH,2001-12-27
1,2024-07-27,Silver Medal,2,WINNINGTON Elijah,Male,Australia,AUS,Australia,,,Swimming,Men's 400m Freestyle,ATH,2000-05-05
1,2024-07-27,Bronze Medal,3,KIM Woomin,Male,Korea,KOR,Korea,,,Swimming,Men's 400m Freestyle,ATH,2001-08-24
1,2024-07-27,Gold Medal,1,TITMUS Ariarne,Female,Australia,AUS,Australia,,,Swimming,Women's 400m Freestyle,ATH,2000-09-07
1,2024-07-27,Silver Medal,2,McINTOSH Summer,Female,Canada,CAN,Canada,,,Swimming,Women's 400m Freestyle,ATH,2006-08-18
1,2024-07-27,Bronze Medal,3,LEDECKY Katie,Female,United States,USA,United States,,,Swimming,Women's 400m Freestyle,ATH,1997-03-17
1,2024-07-27,Gold Medal,1,CHANG Yani,Female,China,CHN,China,People's Republic of China,W,Diving,Women's Synchronised 3m Springboard,TEAM,2001-12-07
1,2024-07-27,Gold Medal,1,CHEN Yiwen,Female,China,CHN,China,People's Republic of China,W,Diving,Women's Synchronised 3m Springboard,TEAM,1999-06-15
1,2024-07-27,Silver Medal,2,BACON Sarah,Female,United States,USA,United States,United States of America,W,Diving,Women's Synchronised 3m Springboard,TEAM,1996-09-20
1,2024-07-27,Silver Medal,2,COOK Kassidy,Female,United States,USA,United States,United States of America,W,Diving,Women's Synchronised 3m Springboard,TEAM,1995-05-09
1,2024-07-27,Bronze Medal,3,HARPER Yasmin,Female,Great Britain,GBR,Great Britain,Great Britain,W,Diving,Women's Synchronised 3m Springboard,TEAM,2000-07-28
1,2024-07-27,Bronze Medal,3,MEW JENSEN Scarlett,Female,Great Britain,GBR,Great Britain,Great Britain,W,Diving,Women's Synchronised 3m Springboard,TEAM,2001-12-31
1,2024-07-27,Gold Medal,1,PASQUET Varian,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,1999-07-29
1,2024-07-27,Gold Medal,1,TIMO Andy,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,2004-05-28
1,2024-07-27,Gold Medal,1,REBBADJ Rayan,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,1999-08-15
1,2024-07-27,Gold Medal,1,FORNER Theo,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,2001-10-17
1,2024-07-27,Gold Medal,1,PAREZ EDO MARTIN Stephen,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,1994-08-01
1,2024-07-27,Gold Medal,1,RIVA Paulin,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,1994-04-20
1,2024-07-27,Gold Medal,1,JOSEPH Jefferson-Lee,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,2002-08-29
1,2024-07-27,Gold Medal,1,ZEGHDAR Antoine,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,1999-05-22
1,2024-07-27,Gold Medal,1,GRANDIDIER NKANANG Aaron,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,2000-05-18
1,2024-07-27,Gold Medal,1,BARRAQUE Jean Pascal,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,1991-04-24
1,2024-07-27,Gold Medal,1,DUPONT Antoine,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,1996-11-15
1,2024-07-27,Gold Medal,1,SEPHO Jordan,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,1998-12-08
1,2024-07-27,Gold Medal,1,EPEE Nelson,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,2001-02-20
1,2024-07-27,Silver Medal,2,NASOVA Joji,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,2000-06-09
1,2024-07-27,Silver Medal,2,TALACOLO Joseva,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,1997-04-01
1,2024-07-27,Silver Medal,2,MATANA Jeremaia,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,1998-07-14
1,2024-07-27,Silver Medal,2,MOCENACAGI Sevuloni,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,1990-06-29
1,2024-07-27,Silver Medal,2,BALEIWAIRIKI Iosefo,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,1998-05-09
1,2024-07-27,Silver Medal,2,LOGANIMASI Ponipate,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,1998-03-26
1,2024-07-27,Silver Medal,2,VEILAWA Terio Tamani,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,1994-07-06
1,2024-07-27,Silver Medal,2,NACUQU Waisea,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,1993-05-24
1,2024-07-27,Silver Medal,2,TUWAI Jerry,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,1989-03-23
1,2024-07-27,Silver Medal,2,TEBA Iowane,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,1993-02-23
1,2024-07-27,Silver Medal,2,RASAKU Kaminieli,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,1999-07-12
1,2024-07-27,Silver Medal,2,RAVUTAUMADA Selesitino,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,2000-01-17
1,2024-07-27,Silver Medal,2,JOSAIA Raisuqe,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,1994-07-22
1,2024-07-27,Silver Medal,2,SAUTURAGA Filipe,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,1994-06-19
1,2024-07-27,Bronze Medal,3,GROBBELAAR Christie,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,2000-05-25
1,2024-07-27,Bronze Medal,3,OOSTHUIZEN Ryan,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,1995-05-22
1,2024-07-27,Bronze Medal,3,VISSER Impi,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,1995-05-30
1,2024-07-27,Bronze Medal,3,DAVIDS Zain,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,1997-05-04
1,2024-07-27,Bronze Medal,3,NORTJE Quewin,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,2003-01-14
1,2024-07-27,Bronze Medal,3,PRETORIUS Tiaan,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,2001-02-19
1,2024-07-27,Bronze Medal,3,LEYDS Tristan,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,1997-05-24
1,2024-07-27,Bronze Medal,3,DAVIDS Selvyn,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,1994-03-26
1,2024-07-27,Bronze Medal,3,WILLIAMS Shaun,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,1998-04-13
1,2024-07-27,Bronze Medal,3,SPECMAN Rosko,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,1989-04-28
1,2024-07-27,Bronze Medal,3,SOYIZWAPI Siviwe,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,1992-12-07
1,2024-07-27,Bronze Medal,3,van WYK Shilton,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,1999-12-22
1,2024-07-27,Bronze Medal,3,BROWN Ronald,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,1995-09-02
1,2024-07-27,Gold Medal,1,HUANG Yuting,Female,China,CHN,China,People's Republic of China 1,X,Shooting,10m Air Rifle Mixed Team,HTEAM,2006-09-03
1,2024-07-27,Gold Medal,1,SHENG Lihao,Male,China,CHN,China,People's Republic of China 1,X,Shooting,10m Air Rifle Mixed Team,HTEAM,2004-12-04
1,2024-07-27,Silver Medal,2,KEUM Jihyeon,Female,Korea,KOR,Korea,Republic of Korea 1,X,Shooting,10m Air Rifle Mixed Team,HTEAM,2000-03-17
1,2024-07-27,Silver Medal,2,PARK Hajun,Male,Korea,KOR,Korea,Republic of Korea 1,X,Shooting,10m Air Rifle Mixed Team,HTEAM,2000-04-19
1,2024-07-27,Bronze Medal,3,LE Alexandra,Female,Kazakhstan,KAZ,Kazakhstan,Kazakhstan 1,X,Shooting,10m Air Rifle Mixed Team,HTEAM,2004-05-03
1,2024-07-27,Bronze Medal,3,SATPAYEV Islam,Male,Kazakhstan,KAZ,Kazakhstan,Kazakhstan 1,X,Shooting,10m Air Rifle Mixed Team,HTEAM,1998-09-21
1,2024-07-27,Gold Medal,1,HELD Ryan,Male,United States,USA,United States,United States of America,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,1995-06-27
1,2024-07-27,Gold Medal,1,KING Matt,Male,United States,USA,United States,United States of America,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,2002-02-19
1,2024-07-27,Gold Medal,1,ARMSTRONG Hunter,Male,United States,USA,United States,United States of America,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,2001-01-24
1,2024-07-27,Gold Medal,1,DRESSEL Caeleb,Male,United States,USA,United States,United States of America,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,1996-08-16
1,2024-07-27,Gold Medal,1,ALEXY Jack,Male,United States,USA,United States,United States of America,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,2003-01-19
1,2024-07-27,Gold Medal,1,GUILIANO Chris,Male,United States,USA,United States,United States of America,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,2003-06-25
1,2024-07-27,Silver Medal,2,CARTWRIGHT Jack,Male,Australia,AUS,Australia,Australia,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,1998-09-22
1,2024-07-27,Silver Medal,2,YANG William,Male,Australia,AUS,Australia,Australia,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,1998-10-11
1,2024-07-27,Silver Medal,2,SOUTHAM Flynn,Male,Australia,AUS,Australia,Australia,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,2005-06-05
1,2024-07-27,Silver Medal,2,CHALMERS Kyle,Male,Australia,AUS,Australia,Australia,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,1998-06-25
1,2024-07-27,Silver Medal,2,TAYLOR Kai,Male,Australia,AUS,Australia,Australia,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,2003-08-18
1,2024-07-27,Bronze Medal,3,ZAZZERI Lorenzo,Male,Italy,ITA,Italy,Italy,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,1994-08-09
1,2024-07-27,Bronze Medal,3,DEPLANO Leonardo,Male,Italy,ITA,Italy,Italy,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,1999-07-21
1,2024-07-27,Bronze Medal,3,CONTE BONIN Paolo,Male,Italy,ITA,Italy,Italy,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,2002-02-09
1,2024-07-27,Bronze Medal,3,FRIGO Manuel,Male,Italy,ITA,Italy,Italy,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,1997-02-18
1,2024-07-27,Bronze Medal,3,CECCON Thomas,Male,Italy,ITA,Italy,Italy,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,2001-01-27
1,2024-07-27,Bronze Medal,3,MIRESSI Alessandro,Male,Italy,ITA,Italy,Italy,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,1998-10-02
1,2024-07-27,Gold Medal,1,WUNSCH Olivia,Female,Australia,AUS,Australia,Australia,W,Swimming,Women's 4 x 100m Freestyle Relay,TEAM,2006-05-31
1,2024-07-27,Gold Medal,1,CAMPBELL Bronte,Female,Australia,AUS,Australia,Australia,W,Swimming,Women's 4 x 100m Freestyle Relay,TEAM,1994-05-14
1,2024-07-27,Gold Medal,1,HARRIS Meg,Female,Australia,AUS,Australia,Australia,W,Swimming,Women's 4 x 100m Freestyle Relay,TEAM,2002-03-07
1,2024-07-27,Gold Medal,1,McKEON Emma,Female,Australia,AUS,Australia,Australia,W,Swimming,Women's 4 x 100m Freestyle Relay,TEAM,1994-05-24
1,2024-07-27,Gold Medal,1,JACK Shayna,Female,Australia,AUS,Australia,Australia,W,Swimming,Women's 4 x 100m Freestyle Relay,TEAM,1998-11-06
1,2024-07-27,Gold Medal,1,O'CALLAGHAN Mollie,Female,Australia,AUS,Australia,Australia,W,Swimming,Women's 4 x 100m Freestyle Relay,TEAM,2004-04-02
1,2024-07-27,Silver Medal,2,WEITZEIL Abbey,Female,United States,USA,United States,United States of America,W,Swimming,Women's 4 x 100m Freestyle Relay,TEAM,1996-12-03
1,2024-07-27,Silver Medal,2,MANUEL Simone,Female,United States,USA,United States,United States of America,W,Swimming,Women's 4 x 100m Freestyle Relay,TEAM,1996-08-02
1,2024-07-27,Silver Medal,2,CONNOLLY Erika,Female,United States,USA,United States,United States of America,W,Swimming,Women's 4 x 100m Freestyle Relay,TEAM,1998-08-27
1,2024-07-27,Silver Medal,2,DOUGLASS Kate,Female,United States,USA,United States,United States of America,W,Swimming,Women's 4 x 100m Freestyle Relay,TEAM,2001-11-17
1,2024-07-27,Silver Medal,2,HUSKE Torri,Female,United States,USA,United States,United States of America,W,Swimming,Women's 4 x 100m Freestyle Relay,TEAM,2002-12-07
1,2024-07-27,Silver Medal,2,WALSH Gretchen,Female,United States,USA,United States,United States of America,W,Swimming,Women's 4 x 100m Freestyle Relay,TEAM,2003-01-29
1,2024-07-27,Bronze Medal,3,CHENG Yujie,Female,China,CHN,China,People's Republic of China,W,Swimming,Women's 4 x 100m Freestyle Relay,TEAM,2005-09-22
1,2024-07-27,Bronze Medal,3,WU Qingfeng,Female,China,CHN,China,People's Republic of China,W,Swimming,Women's 4 x 100m Freestyle Relay,TEAM,2003-01-28
1,2024-07-27,Bronze Medal,3,YU Yiting,Female,China,CHN,China,People's Republic of China,W,Swimming,Women's 4 x 100m Freestyle Relay,TEAM,2005-09-05
1,2024-07-27,Bronze Medal,3,YANG Junxuan,Female,China,CHN,China,People's Republic of China,W,Swimming,Women's 4 x 100m Freestyle Relay,TEAM,2002-01-26
1,2024-07-27,Bronze Medal,3,ZHANG Yufei,Female,China,CHN,China,People's Republic of China,W,Swimming,Women's 4 x 100m Freestyle Relay,TEAM,1998-04-19
2,2024-07-28,Gold Medal,1,FOX Jessica,Female,Australia,AUS,Australia,,,Canoe Slalom,Women's Kayak Single,ATH,1994-06-11
2,2024-07-28,Silver Medal,2,ZWOLINSKA Klaudia,Female,Poland,POL,Poland,,,Canoe Slalom,Women's Kayak Single,ATH,1998-12-18
2,2024-07-28,Bronze Medal,3,WOODS Kimberley,Female,Great Britain,GBR,Great Britain,,,Canoe Slalom,Women's Kayak Single,ATH,1995-09-08
2,2024-07-28,Gold Medal,1,FERRAND PREVOT Pauline,Female,France,FRA,France,,,Cycling Mountain Bike,Women's Cross-country,ATH,1992-02-10
2,2024-07-28,Silver Medal,2,BATTEN Haley,Female,United States,USA,United States,,,Cycling Mountain Bike,Women's Cross-country,ATH,1998-09-19
2,2024-07-28,Bronze Medal,3,RISSVEDS Jenny,Female,Sweden,SWE,Sweden,,,Cycling Mountain Bike,Women's Cross-country,ATH,1994-06-06
2,2024-07-28,Gold Medal,1,KANO Koki,Male,Japan,JPN,Japan,,,Fencing,Men's Épée Individual,HATH,1997-12-19
2,2024-07-28,Silver Medal,2,BOREL Yannick,Male,France,FRA,France,,,Fencing,Men's Épée Individual,HATH,1988-11-05
2,2024-07-28,Bronze Medal,3,ELSAYED Mohamed,Male,Egypt,EGY,Egypt,,,Fencing,Men's Épée Individual,HATH,2003-03-03
2,2024-07-28,Gold Medal,1,KIEFER Lee,Female,United States,USA,United States,,,Fencing,Women's Foil Individual,HATH,1994-06-15
2,2024-07-28,Silver Medal,2,SCRUGGS Lauren,Female,United States,USA,United States,,,Fencing,Women's Foil Individual,HATH,2003-01-27
2,2024-07-28,Bronze Medal,3,HARVEY Eleanor,Female,Canada,CAN,Canada,,,Fencing,Women's Foil Individual,HATH,1995-01-14
2,2024-07-28,Gold Medal,1,ABE Hifumi,Male,Japan,JPN,Japan,,,Judo,Men -66 kg,HATH,1997-08-09
2,2024-07-28,Silver Medal,2,LIMA Willian,Male,Brazil,BRA,Brazil,,,Judo,Men -66 kg,HATH,2000-01-31
2,2024-07-28,Bronze Medal,3,KYRGYZBAYEV Gusman,Male,Kazakhstan,KAZ,Kazakhstan,,,Judo,Men -66 kg,HATH,1992-09-28
2,2024-07-28,Bronze Medal,3,VIERU Denis,Male,Republic of Moldova,MDA,Republic of Moldova,,,Judo,Men -66 kg,HATH,1996-03-10
2,2024-07-28,Gold Medal,1,KELDIYOROVA Diyora,Female,Uzbekistan,UZB,Uzbekistan,,,Judo,Women -52 kg,HATH,1998-07-13
2,2024-07-28,Silver Medal,2,KRASNIQI Distria,Female,Kosovo,KOS,Kosovo,,,Judo,Women -52 kg,HATH,1995-12-10
2,2024-07-28,Bronze Medal,3,PIMENTA Larissa,Female,Brazil,BRA,Brazil,,,Judo,Women -52 kg,HATH,1999-03-01
2,2024-07-28,Bronze Medal,3,BUCHARD Amandine,Female,France,FRA,France,,,Judo,Women -52 kg,HATH,1995-07-12
2,2024-07-28,Gold Medal,1,XIE Yu,Male,China,CHN,China,,,Shooting,10m Air Pistol Men,ATH,2000-06-12
2,2024-07-28,Silver Medal,2,MALDINI Federico Nilo,Male,Italy,ITA,Italy,,,Shooting,10m Air Pistol Men,ATH,2001-03-28
2,2024-07-28,Bronze Medal,3,MONNA Paolo,Male,Italy,ITA,Italy,,,Shooting,10m Air Pistol Men,ATH,1998-04-19
2,2024-07-28,Gold Medal,1,OH Ye Jin,Female,Korea,KOR,Korea,,,Shooting,10m Air Pistol Women,ATH,2005-05-10
2,2024-07-28,Silver Medal,2,KIM Yeji,Female,Korea,KOR,Korea,,,Shooting,10m Air Pistol Women,ATH,1992-09-04
2,2024-07-28,Bronze Medal,3,BHAKER Manu,Female,India,IND,India,,,Shooting,10m Air Pistol Women,ATH,2002-02-18
2,2024-07-28,Gold Medal,1,YOSHIZAWA Coco,Female,Japan,JPN,Japan,,,Skateboarding,Women's Street,ATH,2009-09-22
2,2024-07-28,Silver Medal,2,AKAMA Liz,Female,Japan,JPN,Japan,,,Skateboarding,Women's Street,ATH,2009-01-08
2,2024-07-28,Bronze Medal,3,LEAL Rayssa,Female,Brazil,BRA,Brazil,,,Skateboarding,Women's Street,ATH,2008-01-04
2,2024-07-28,Gold Medal,1,MARTINENGHI Nicolo,Male,Italy,ITA,Italy,,,Swimming,Men's 100m Breaststroke,ATH,1999-08-01
2,2024-07-28,Silver Medal,2,PEATY Adam,Male,Great Britain,GBR,Great Britain,,,Swimming,Men's 100m Breaststroke,ATH,1994-12-28
2,2024-07-28,Silver Medal,2,FINK Nic,Male,United States,USA,United States,,,Swimming,Men's 100m Breaststroke,ATH,1993-07-03
2,2024-07-28,Gold Medal,1,MARCHAND Leon,Male,France,FRA,France,,,Swimming,Men's 400m Individual Medley,ATH,2002-05-17
2,2024-07-28,Silver Medal,2,MATSUSHITA Tomoyuki,Male,Japan,JPN,Japan,,,Swimming,Men's 400m Individual Medley,ATH,2005-08-01
2,2024-07-28,Bronze Medal,3,FOSTER Carson,Male,United States,USA,United States,,,Swimming,Men's 400m Individual Medley,ATH,2001-10-26
2,2024-07-28,Gold Medal,1,HUSKE Torri,Female,United States,USA,United States,,,Swimming,Women's 100m Butterfly,ATH,2002-12-07
2,2024-07-28,Silver Medal,2,WALSH Gretchen,Female,United States,USA,United States,,,Swimming,Women's 100m Butterfly,ATH,2003-01-29
2,2024-07-28,Bronze Medal,3,ZHANG Yufei,Female,China,CHN,China,,,Swimming,Women's 100m Butterfly,ATH,1998-04-19
2,2024-07-28,Gold Medal,1,JEON Hunyoung,Female,Korea,KOR,Korea,Republic of Korea,W,Archery,Women's Team,HTEAM,1994-05-29
2,2024-07-28,Gold Medal,1,LIM Sihyeon,Female,Korea,KOR,Korea,Republic of Korea,W,Archery,Women's Team,HTEAM,2003-06-13
2,2024-07-28,Gold Medal,1,NAM Suhyeon,Female,Korea,KOR,Korea,Republic of Korea,W,Archery,Women's Team,HTEAM,2005-01-27
2,2024-07-28,Silver Medal,2,AN Qixuan,Female,China,CHN,China,People's Republic of China,W,Archery,Women's Team,HTEAM,2000-12-03
2,2024-07-28,Silver Medal,2,LI Jiaman,Female,China,CHN,China,People's Republic of China,W,Archery,Women's Team,HTEAM,1997-08-18
2,2024-07-28,Silver Medal,2,YANG Xiaolei,Female,China,CHN,China,People's Republic of China,W,Archery,Women's Team,HTEAM,2000-06-28
2,2024-07-28,Bronze Medal,3,RUIZ Angela,Female,Mexico,MEX,Mexico,Mexico,W,Archery,Women's Team,HTEAM,2006-07-28
2,2024-07-28,Bronze Medal,3,VALENCIA Alejandra,Female,Mexico,MEX,Mexico,Mexico,W,Archery,Women's Team,HTEAM,1994-10-17
2,2024-07-28,Bronze Medal,3,VAZQUEZ Ana,Female,Mexico,MEX,Mexico,Mexico,W,Archery,Women's Team,HTEAM,2000-10-05
3,2024-07-29,Gold Medal,1,GESTIN Nicolas,Male,France,FRA,France,,,Canoe Slalom,Men's Canoe Single,ATH,2000-03-14
3,2024-07-29,Silver Medal,2,BURGESS Adam,Male,Great Britain,GBR,Great Britain,,,Canoe Slalom,Men's Canoe Single,ATH,1992-07-17
3,2024-07-29,Bronze Medal,3,BENUS Matej,Male,Slovakia,SVK,Slovakia,,,Canoe Slalom,Men's Canoe Single,ATH,1987-11-02
3,2024-07-29,Gold Medal,1,PIDCOCK Thomas,Male,Great Britain,GBR,Great Britain,,,Cycling Mountain Bike,Men's Cross-country,ATH,1999-07-30
3,2024-07-29,Silver Medal,2,KORETZKY Victor,Male,France,FRA,France,,,Cycling Mountain Bike,Men's Cross-country,ATH,1994-08-26
3,2024-07-29,Bronze Medal,3,HATHERLY Alan,Male,South Africa,RSA,South Africa,,,Cycling Mountain Bike,Men's Cross-country,ATH,1996-03-15
3,2024-07-29,Gold Medal,1,JUNG Michael,Male,Germany,GER,Germany,,,Equestrian,Eventing Individual,ATH,1982-07-31
3,2024-07-29,Silver Medal,2,BURTON Christopher,Male,Australia,AUS,Australia,,,Equestrian,Eventing Individual,ATH,1981-11-22
3,2024-07-29,Bronze Medal,3,COLLETT Laura,Female,Great Britain,GBR,Great Britain,,,Equestrian,Eventing Individual,ATH,1989-08-31
